moving_window:194,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.14728071012,-0.746033606721,294,47106300.2729
moving_window:50,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.147179996723,-0.996357131836,292,46924530.9722
moving_window:145,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.147005850648,-0.992064518451,267,46611845.1456
moving_window:144,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.14697434397,-0.768980885231,362,46555491.6631
moving_window:195,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.146864029622,-0.746031658411,294,46358705.3907
moving_window:91,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.146389797063,-0.993460976474,265,45521955.7553
moving_window:152,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.145840334094,-0.762176437355,361,44570915.9447
moving_window:132,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.14559497261,-0.801043290657,373,44152528.977
moving_window:131,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.145012988155,-0.801042185978,375,43175426.8074
moving_window:102,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144898192146,-0.810558477362,406,42985204.9131
moving_window:349,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144802260926,-0.596764966369,210,42826871.2022
moving_window:266,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144491689613,-0.987620149484,236,42318175.3692
moving_window:269,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144406964316,-0.987620149043,236,42180429.0926
moving_window:129,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144247157016,-0.810966315544,378,41921806.2971
moving_window:346,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.144168763093,-0.596765399216,212,41795505.3638
moving_window:294,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.143732008042,-0.725930964534,238,41098624.5909
moving_window:357,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.143453011495,-0.602994145952,214,40659418.8334
moving_window:256,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.14324488664,-0.987620142841,234,40334772.2154
moving_window:351,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142990974702,-0.596763925969,212,39942133.2209
moving_window:147,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142910108995,-0.772842680764,366,39817871.9036
moving_window:154,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142899171359,-0.786042344746,362,39801093.7485
moving_window:243,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142860264715,-0.987620140725,232,39741467.5782
moving_window:353,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142849357271,-0.60299421152,212,39724767.1056
moving_window:130,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142724735024,-0.787218335222,379,39534443.1924
moving_window:231,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142408421763,-0.760674877678,251,39055360.0484
moving_window:363,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.14235588722,-0.602993461065,217,38976343.3872
moving_window:348,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.142324857719,-0.59676328271,214,38929745.6524
moving_window:165,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141786957252,-0.762061871062,342,38130566.8729
moving_window:161,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.141725878336,-0.752065229378,351,38040839.7345
